Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Count,Modified
15854980,5,,,2013-04-06T19:16:00,,0,,66686,,66686,,2013-04-06T19:46:41,2013-04-06T19:46:41,,0,,,,,0
22824689,4,,,2014-04-02T22:56:51,,0,,168868,,168868,,2014-04-02T22:56:51,2014-04-02T22:56:51,,0,,,,,0
18119574,4,,,2013-08-08T06:47:03,,0,,-1,,-1,,2013-08-08T06:47:03,2013-08-08T06:47:03,,0,,,,,0
24927897,5,,,2014-07-24T07:46:41,,0,,168868,,168868,,2014-07-24T07:46:41,2014-07-24T07:46:41,,0,,,,,0
13399404,4,,,2012-11-15T14:20:06,,0,,1171134,,5402294,,2016-07-22T00:59:00,2016-07-22T00:59:00,,0,,,,,0
18097865,5,,,2013-08-07T08:02:57,,0,,-1,,-1,,2013-08-07T08:02:57,2013-08-07T08:02:57,,0,,,,,0
9694132,5,,,2012-03-14T00:09:37,,0,,183350,,20860,,2013-03-08T13:40:47,2013-03-08T13:40:47,,0,,,,,0
24000589,4,,,2014-06-02T18:01:36,,0,,456167,,117259,,2014-06-03T00:22:14,2014-06-03T00:22:14,,0,,,,,0
24031970,5,,,2014-06-04T07:57:01,,0,,-1,,-1,,2014-06-04T07:57:01,2014-06-04T07:57:01,,0,,,,,0
5319954,4,,,2011-03-16T01:16:18,,0,,640374,,640374,,2011-03-16T01:23:30,2011-03-16T01:23:30,,0,,,,,0
10499811,4,,,2012-05-08T13:42:04,,0,,1268895,,1268895,,2012-05-08T17:01:49,2012-05-08T17:01:49,,0,,,,,0
48849163,4,,,2018-02-18T06:45:37,,0,,7294900,,7294900,,2018-02-19T14:03:27,2018-02-19T14:03:27,,0,,,,,0
13632987,4,,,2012-11-29T19:13:03,,0,,365338,,365338,,2012-11-29T19:19:58,2012-11-29T19:19:58,,0,,,,,0
25062333,4,,,2014-07-31T15:01:11,,0,,2622013,,2622013,,2014-07-31T15:18:14,2014-07-31T15:18:14,,0,,,,,0
32762072,5,,,2015-09-24T13:02:16,,0,,2943501,,1849664,,2016-01-30T03:04:27,2016-01-30T03:04:27,,0,,,,,0
18235121,5,,,2013-08-14T14:55:05,,0,,-1,,-1,,2013-08-14T14:55:05,2013-08-14T14:55:05,,0,,,,,0
10504777,4,,,2012-05-08T19:01:14,,0,,1113772,,1113772,,2012-05-08T23:00:21,2012-05-08T23:00:21,,0,,,,,0
25474446,5,,,2014-08-24T17:37:00,,0,,3972324,,2675154,,2016-02-11T00:29:03,2016-02-11T00:29:03,,0,,,,,0
6481549,5,,,2011-06-26T01:19:30,,0,,230513,,230513,,2011-06-26T01:19:30,2011-06-26T01:19:30,,0,,,,,0
25293487,4,,,2014-08-13T18:26:32,,0,,3618671,,7128479,,2018-01-29T15:48:05,2018-01-29T15:48:05,,0,,,,,0
38351385,5,,,2016-07-13T12:10:30,,0,,23264,,23264,,2016-07-14T04:16:51,2016-07-14T04:16:51,,0,,,,,0
20044749,5,,,2013-11-18T09:52:52,,0,,-1,,-1,,2013-11-18T09:52:52,2013-11-18T09:52:52,,0,,,,,0
13739253,4,,,2012-12-06T07:59:23,,0,,618172,,618172,,2012-12-06T08:04:32,2012-12-06T08:04:32,,0,,,,,0
10515621,4,,,2012-05-09T11:59:22,,0,,592143,,592143,,2012-05-10T03:22:43,2012-05-10T03:22:43,,0,,,,,0
7095117,4,,,2011-08-17T15:11:14,,0,,184883,,184883,,2011-08-17T20:00:17,2011-08-17T20:00:17,,0,,,,,0
13024707,5,,,2012-10-23T06:32:25,,0,,15168,,3204551,,2018-04-14T16:26:36,2018-04-14T16:26:36,,0,,,,,0
6665179,5,,,2011-07-12T13:46:11,,0,,446267,,446267,,2015-09-29T11:14:31,2015-09-29T11:14:31,,0,,,,,0
24040214,4,,,2014-06-04T14:28:51,,0,,541136,,541136,,2014-06-04T14:53:49,2014-06-04T14:53:49,,0,,,,,0
14530135,4,,,2013-01-25T20:48:15,,0,,1675954,,1697099,,2016-04-13T13:46:31,2016-04-13T13:46:31,,0,,,,,0
15819234,5,,,2013-04-04T18:44:48,,0,,569976,,4891892,,2016-10-17T13:40:23,2016-10-17T13:40:23,,0,,,,,0
8814234,4,,,2012-01-11T04:40:08,,0,,744588,,744588,,2012-01-11T05:50:58,2012-01-11T05:50:58,,0,,,,,0
19006091,5,,,2013-09-25T13:19:12,,0,,309086,,14860,,2015-10-19T09:37:50,2015-10-19T09:37:50,,0,,,,,0
10759698,5,,,2012-05-25T18:33:15,,0,,-1,,-1,,2012-05-25T18:33:15,2012-05-25T18:33:15,,0,,,,,0
41857081,4,,,2017-01-25T16:46:36,,0,,5104748,,5104748,,2017-01-26T01:50:39,2017-01-26T01:50:39,,0,,,,,0
12778610,4,,,2012-10-08T09:13:12,,0,,1045444,,3785804,,2015-12-17T09:16:45,2015-12-17T09:16:45,,0,,,,,0
14550393,4,,,2013-01-27T18:03:32,,0,,179669,,18846,,2016-03-11T20:54:38,2016-03-11T20:54:38,,0,,,,,0
6088022,5,,,2011-05-22T12:46:44,,0,,645044,,509369,,2017-02-01T10:30:26,2017-02-01T10:30:26,,0,,,,,0
18053498,5,,,2013-08-05T08:15:51,,0,,1427849,,1427849,,2013-08-05T09:04:54,2013-08-05T09:04:54,,0,,,,,0
7301510,4,,,2011-09-04T19:06:53,,0,,1005039,,199700,,2016-11-22T13:31:43,2016-11-22T13:31:43,,0,,,,,0
15912666,4,,,2013-04-09T21:15:05,,0,,771848,,771848,,2013-05-16T18:59:58,2013-05-16T18:59:58,,0,,,,,0
7994817,5,,,2011-11-03T12:25:29,,0,,621334,,530681,,2014-02-22T20:09:03,2014-02-22T20:09:03,,0,,,2014-02-22T20:09:03,,0
14317823,5,,,2013-01-14T11:44:15,,0,,1439305,,1439305,,2013-01-14T12:05:19,2013-01-14T12:05:19,,0,,,,,0
16318395,4,,,2013-05-01T12:48:54,,0,,982238,,717214,,2013-05-02T13:53:21,2013-05-02T13:53:21,,0,,,,,0
48899928,5,,,2018-02-21T07:04:28,,0,,330315,,330315,,2018-02-21T07:04:28,2018-02-21T07:04:28,,0,,,,,0
10235698,4,,,2012-04-19T19:49:12,,0,,105672,,105672,,2012-04-19T21:28:19,2012-04-19T21:28:19,,0,,,,,0
18704816,4,,,2013-09-09T18:43:53,,0,,-1,,-1,,2013-09-09T18:43:53,2013-09-09T18:43:53,,0,,,,,0
32968794,5,,,2015-10-06T11:29:23,,0,,879020,,1946501,,2016-03-25T17:52:08,2016-03-25T17:52:08,,0,,,,,0
13485759,4,,,2012-11-21T03:11:53,,0,,1832409,,349415,,2013-10-11T19:02:26,2013-10-11T19:02:26,,0,,,,,0
20813133,5,,,2013-12-28T09:48:18,,0,,2636887,,2636887,,2013-12-28T09:49:57,2013-12-28T09:49:57,,0,,,,,0
8061110,5,,,2011-11-09T06:18:12,,0,,918414,,918414,,2012-06-25T00:14:06,2012-06-25T00:14:06,,0,,,,,0
27941321,5,,,2015-01-14T11:01:02,,0,,883741,,883741,,2015-01-14T12:45:17,2015-01-14T12:45:17,,0,,,,,0
18863235,4,,,2013-09-18T03:10:54,,0,,1215724,,1215724,,2013-09-18T03:35:58,2013-09-18T03:35:58,,0,,,,,0
8162981,4,,,2011-11-17T06:25:48,,0,,850379,,850379,,2011-11-17T06:36:27,2011-11-17T06:36:27,,0,,,,,0
10456802,5,,,2012-05-04T22:14:32,,0,,1007502,,-1,,2014-04-25T09:53:21,2012-05-05T01:05:08,,0,,,,,0
25053843,4,,,2014-07-31T08:10:14,,0,,787399,,787399,,2014-07-31T08:35:21,2014-07-31T08:35:21,,0,,,,,0
10682906,5,,,2012-05-21T09:44:00,,0,,1341006,,3991344,,2014-10-14T17:53:23,2014-10-14T17:53:23,,0,,,,,0
10436548,5,,,2012-05-03T17:36:39,,0,,425736,,425736,,2012-05-03T17:51:23,2012-05-03T17:51:23,,0,,,,,0
5918889,5,,,2011-05-07T03:14:04,,0,,87002,,87002,,2011-05-07T04:11:46,2011-05-07T04:11:46,,0,,,,,0
41863246,4,,,2017-01-25T22:58:44,,0,,1773434,,1773434,,2017-01-26T07:02:20,2017-01-26T07:02:20,,0,,,,,0
10384012,5,,,2012-04-30T12:49:37,,0,,1635,,1635,,2012-04-30T14:58:49,2012-04-30T14:58:49,,0,,,,,0
4962682,4,,,2011-02-10T21:06:06,,0,,157882,,2968881,,2014-05-27T11:14:29,2014-05-27T11:14:29,,0,,,,,0
3625225,4,,,2010-08-26T01:14:19,,0,,70604,,1743880,,2015-12-15T21:02:55,2015-12-15T21:02:55,,0,,,,,0
21714840,4,,,2014-02-11T22:50:14,,0,,1238344,,1238344,,2014-02-11T23:02:23,2014-02-11T23:02:23,,0,,,,,0
12746170,4,,,2012-10-05T12:21:25,,0,,883699,,1114,,2012-12-12T19:14:58,2012-12-12T19:14:58,,0,,,,,0
19945483,4,,,2013-11-13T04:43:46,,0,,2982225,,2982225,,2013-11-13T05:02:48,2013-11-13T05:02:48,,0,,,,,0
8544734,5,,,2011-12-17T12:27:46,,0,,1224413,,1224413,,2012-04-09T23:12:05,2012-04-09T23:12:05,,0,,,,,0
11067680,4,,,2012-06-16T22:55:10,,0,,1028481,,8255019,,2017-11-06T09:37:24,2017-11-06T09:37:24,,0,,,,,0
18200890,5,,,2013-08-13T04:48:15,,0,,168868,,168868,,2013-08-13T04:48:15,2013-08-13T04:48:15,,0,,,,,0
8087730,5,,,2011-11-10T23:13:55,,0,,777408,,777408,,2012-07-20T17:09:29,2012-07-20T17:09:29,,0,,,,,0
6486690,4,,,2011-06-26T20:54:42,,0,,667301,,667301,,2011-06-26T21:17:05,2011-06-26T21:17:05,,0,,,,,0
16032656,4,,,2013-04-16T08:52:41,,0,,1967056,,1967056,,2013-04-16T09:19:19,2013-04-16T09:19:19,,0,,,,,0
13813958,4,,,2012-12-11T05:05:45,,0,,1263455,,1263455,,2012-12-11T05:25:39,2012-12-11T05:25:39,,0,,,,,0
23236428,5,,,2014-04-23T06:25:53,,0,,648078,,648078,,2014-04-23T06:33:17,2014-04-23T06:33:17,,0,,,,,0
7149981,5,,,2011-08-22T15:42:50,,0,,548696,,491682,,2013-03-19T13:36:52,2013-03-19T13:36:52,,0,,,,,0
8144724,5,,,2011-11-15T23:40:01,,0,,-1,,-1,,2011-11-15T23:40:01,2011-11-15T23:40:01,,0,,,,,0
5168973,4,,,2011-03-02T14:35:25,,0,,565425,,793842,,2012-05-05T19:53:36,2012-05-05T19:53:36,,0,,,,,0
11433967,4,,,2012-07-11T13:41:40,,0,,1065190,,1065190,,2013-07-30T14:12:14,2013-07-30T14:12:14,,0,,,,,0
21812215,5,,,2014-02-16T14:05:52,,0,,3067523,,3067523,,2014-02-16T14:08:38,2014-02-16T14:08:38,,0,,,,,0
23860562,5,,,2014-05-25T22:29:12,,0,,207421,,207421,,2014-05-25T22:29:12,2014-05-25T22:29:12,,0,,,,,0
13515055,5,,,2012-11-22T14:42:21,,0,,1468366,,15168,,2012-11-22T14:44:10,2012-11-22T14:44:10,,0,,,,,0
24950035,5,,,2014-07-25T07:14:14,,0,,2425802,,2425802,,2014-07-25T07:26:40,2014-07-25T07:26:40,,0,,,,,0
6911843,4,,,2011-08-02T12:10:39,,0,,571407,,571407,,2011-08-02T13:55:18,2011-08-02T13:55:18,,0,,,,,0
16756885,5,,,2013-05-26T06:52:36,,0,,-1,,-1,,2013-05-26T06:52:36,2013-05-26T06:52:36,,0,,,,,0
15663425,4,,,2013-03-27T15:59:59,,0,,240564,,240564,,2013-03-27T16:18:26,2013-03-27T16:18:26,,0,,,,,0
25436655,4,,,2014-08-21T22:00:23,,0,,560648,,378386,,2017-12-11T05:07:31,2017-12-11T05:07:31,,0,,,,,0
46039865,4,,,2017-09-04T15:08:32,,0,,4450721,,4450721,,2017-09-05T17:59:08,2017-09-05T17:59:08,,0,,,,,0
11054373,5,,,2012-06-15T16:04:27,,0,,1407656,,1407656,,2012-06-15T17:58:13,2012-06-15T17:58:13,,0,,,,,0
10389114,5,,,2012-04-30T19:05:06,,0,,404469,,-1,,2014-04-25T09:53:21,2012-04-30T19:22:40,,0,,,,,0
12965384,5,,,2012-10-18T23:42:30,,0,,352672,,352672,,2012-10-18T23:47:02,2012-10-18T23:47:02,,0,,,,,0
12672122,5,,,2012-10-01T11:09:26,,0,,-1,,-1,,2012-10-01T11:09:26,2012-10-01T11:09:26,,0,,,,,0
24786324,5,,,2014-07-16T16:46:43,,0,,3557336,,560593,,2014-07-16T22:14:06,2014-07-16T22:14:06,,0,,,,,0
23784084,4,,,2014-05-21T13:06:29,,0,,3009513,,3009513,,2014-05-21T13:09:29,2014-05-21T13:09:29,,0,,,,,0
16218380,5,,,2013-04-25T15:07:04,,0,,-1,,-1,,2013-04-25T15:07:04,2013-04-25T15:07:04,,0,,,,,0
19041766,4,,,2013-09-27T02:29:02,,0,,895169,,895169,,2013-09-27T03:32:50,2013-09-27T03:32:50,,0,,,,,0
12124458,4,,,2012-08-25T18:12:57,,0,,84704,,1014938,,2013-07-18T18:20:54,2013-07-18T18:20:54,,0,,,,,0
13031799,5,,,2012-10-23T13:41:49,,0,,1268895,,1268895,,2012-10-23T13:45:07,2012-10-23T13:45:07,,0,,,,,0
8065213,4,,,2011-11-09T12:44:38,,0,,496830,,2509,,2012-12-05T21:47:36,2012-12-05T21:47:36,,0,,,,,0
19643363,4,,,2013-10-28T19:24:00,,0,,2633423,,2633423,,2013-10-28T20:25:49,2013-10-28T20:25:49,,0,,,,,0
3676434,3,,,2010-09-09T12:21:01,,0,,-1,,264697,,2010-09-09T12:21:01,2010-09-09T12:21:01,,0,,,,,0
41969913,4,,,2017-02-01T00:19:52,,0,,1243762,,1243762,,2017-03-15T06:09:20,2017-03-15T06:09:20,,0,,,,,0
25024549,4,,,2014-07-29T20:38:40,,0,,648078,,648078,,2014-07-29T21:13:10,2014-07-29T21:13:10,,0,,,,,0
27902651,5,,,2015-01-12T13:03:37,,0,,4107888,,4107888,,2015-01-12T14:04:37,2015-01-12T14:04:37,,0,,,,,0
23080021,4,,,2014-04-15T09:43:01,,0,,2649012,,2649012,,2014-04-15T09:47:33,2014-04-15T09:47:33,,0,,,,,0
15988110,4,,,2013-04-13T13:05:42,,0,,256196,,256196,,2013-04-13T13:05:42,2013-04-13T13:05:42,,0,,,,,0
22768490,5,,,2014-03-31T17:42:24,,0,,168868,,168868,,2014-03-31T17:42:24,2014-03-31T17:42:24,,0,,,,,0
11411695,5,,,2012-07-10T10:48:40,,0,,644450,,644450,,2012-07-10T15:08:27,2012-07-10T15:08:27,,0,,,,,0
6545661,4,,,2011-07-01T08:50:14,,0,,76722,,76722,,2011-07-01T09:29:58,2011-07-01T09:29:58,,0,,,,,0
19060006,5,,,2013-09-27T21:01:37,,0,,-1,,-1,,2013-09-27T21:01:37,2013-09-27T21:01:37,,0,,,,,0
25329361,5,,,2014-08-15T15:31:51,,0,,-1,,-1,,2014-08-15T15:31:51,2014-08-15T15:31:51,,0,,,,,0
11187557,5,,,2012-06-25T10:27:11,,0,,-1,,-1,,2012-06-25T10:27:11,2012-06-25T10:27:11,,0,,,,,0
11587238,4,,,2012-07-20T21:35:52,,0,,1469663,,1469663,,2012-07-20T21:44:17,2012-07-20T21:44:17,,0,,,,,0
10411443,4,,,2012-05-02T09:55:03,,0,,623518,,212858,,2015-09-09T17:44:06,2015-09-09T17:44:06,,0,,,,,0
5636098,4,,,2011-04-12T13:37:45,,0,,166611,,4585457,,2015-10-23T18:44:39,2015-10-23T18:44:39,,0,,,,,0
8776274,4,,,2012-01-08T08:24:34,,0,,744588,,467473,,2014-05-29T23:47:17,2014-05-29T23:47:17,,0,,,,,0
42041395,5,,,2017-02-04T14:18:01,,0,,1909531,,1909531,,2017-02-05T14:38:43,2017-02-05T14:38:43,,0,,,,,0
13263056,4,,,2012-11-07T04:17:57,,0,,778234,,778234,,2012-11-07T04:28:18,2012-11-07T04:28:18,,0,,,,,0
6414201,4,,,2011-06-20T16:07:21,,0,,453042,,984421,,2016-10-25T22:57:09,2016-10-25T22:57:09,,0,,,,,0
25267639,5,,,2014-08-12T14:58:14,,0,,213550,,213550,,2014-08-12T15:16:55,2014-08-12T15:16:55,,0,,,,,0
25223580,4,,,2014-08-09T22:15:04,,0,,2801037,,2801037,,2014-08-09T22:43:13,2014-08-09T22:43:13,,0,,,,,0
6540446,5,,,2011-06-30T20:03:17,,0,,-1,,2422776,,2014-10-16T19:32:50,2014-10-16T19:32:50,,0,,,,,0
6246291,4,,,2011-06-05T22:21:30,,0,,3730911,user616736,3730911,user616736,2011-06-05T22:57:41,2011-06-05T22:57:41,,0,,,,,0
9910904,5,,,2012-03-28T15:34:13,,0,,387233,,205955,,2014-04-23T17:43:49,2014-04-23T17:43:49,,0,,,,,0
10417208,4,,,2012-05-02T15:46:56,,0,,543101,,543101,,2012-05-02T21:03:07,2012-05-02T21:03:07,,0,,,,,0
4998457,5,,,2011-02-14T23:16:52,,0,,-1,,-1,,2011-02-14T23:16:52,2011-02-14T23:16:52,,0,,,,,0
14518187,4,,,2013-01-25T08:41:47,,0,,338005,,338005,,2013-01-25T08:50:46,2013-01-25T08:50:46,,0,,,,,0
19613009,5,,,2013-10-26T23:25:54,,0,,2555451,,2555451,,2013-10-27T00:35:07,2013-10-27T00:35:07,,0,,,,,0
15939417,4,,,2013-04-11T01:46:10,,0,,1113772,,1113772,,2013-04-11T02:12:22,2013-04-11T02:12:22,,0,,,,,0
5313417,5,,,2011-03-15T14:42:56,,0,,573870,,300257,,2012-11-29T13:56:17,2012-11-29T13:56:17,,0,,,,,0
47165788,4,,,2017-11-07T19:14:48,,0,,8234638,,811,,2017-11-07T22:24:56,2017-11-07T22:24:56,,0,,,,,0
20954205,4,,,2014-01-06T16:14:22,,0,,471164,,471164,,2014-01-06T16:18:47,2014-01-06T16:18:47,,0,,,,,0
17002470,5,,,2013-06-08T18:19:59,,0,,390177,,390177,,2015-01-27T12:19:37,2015-01-27T12:19:37,,0,,,,,0
9694120,4,,,2012-03-14T00:08:17,,0,,1127456,,1127456,,2012-03-14T01:06:06,2012-03-14T01:06:06,,0,,,,,0
14890299,4,,,2013-02-15T07:52:44,,0,,1155801,,1155801,,2013-02-15T08:04:40,2013-02-15T08:04:40,,0,,,,,0
21243263,4,,,2014-01-20T20:13:31,,0,,1634069,,1634069,,2014-01-20T20:14:30,2014-01-20T20:14:30,,0,,,,,0
21801296,5,,,2014-02-15T17:50:08,,0,,354577,,354577,,2014-02-15T17:51:40,2014-02-15T17:51:40,,0,,,,,0
5208593,5,,,2011-03-06T03:58:17,,0,,379384,,8454,,2013-03-20T20:44:37,2013-03-20T20:44:37,,0,,,,,0
14518021,4,,,2013-01-25T08:28:02,,0,,1439305,,1439305,,2013-01-25T08:33:52,2013-01-25T08:33:52,,0,,,,,0
34569370,4,,,2016-01-02T18:38:56,,0,,-1,,-1,,2016-01-02T18:38:56,2016-01-02T18:38:56,,0,,,,,0
17312691,5,,,2013-06-26T06:08:48,,0,,1930148,,1930148,,2013-06-26T07:07:03,2013-06-26T07:07:03,,0,,,,,0
12844425,4,,,2012-10-11T16:38:46,,0,,1069068,,100297,,2012-10-11T16:42:51,2012-10-11T16:42:51,,0,,,,,0
5239315,5,,,2011-03-08T22:47:11,,0,,628006,,6583204,,2018-01-10T13:45:11,2018-01-10T13:45:11,,0,,,,,0
6677891,5,,,2011-07-13T11:05:54,,0,,1225337,,1384322,,2013-09-20T10:04:21,2013-09-20T10:04:21,,0,,,,,0
11995743,4,,,2012-08-16T21:31:15,,0,,,user207616,,user207616,2012-08-16T23:09:37,2012-08-16T23:09:37,,0,,,,,0
24930261,4,,,2014-07-24T09:41:47,,0,,1449199,,1449199,,2014-07-24T09:57:11,2014-07-24T09:57:11,,0,,,,,0
12881841,5,,,2012-10-14T11:36:56,,0,,198633,,198633,,2012-10-14T11:45:07,2012-10-14T11:45:07,,0,,,,,0
4952817,4,,,2011-02-10T02:34:37,,0,,79125,,1563422,,2013-03-14T04:45:25,2013-03-14T04:45:25,,0,,,,,0
16759536,5,,,2013-05-26T13:07:54,,0,,676030,,676030,,2013-06-22T07:39:34,2013-06-22T07:39:34,,0,,,,,0
28973677,4,,,2015-03-10T20:40:29,,0,,991824,,2287402,,2015-07-21T21:13:52,2015-07-21T21:13:52,,0,,,,,0
12207789,5,,,2012-08-31T01:25:26,,0,,301152,,2642059,,2014-12-09T00:05:30,2014-12-09T00:05:30,,0,,,,,0
11389017,5,,,2012-07-09T04:16:57,,0,,198633,,198633,,2012-07-09T07:45:04,2012-07-09T07:45:04,,0,,,,,0
10358041,5,,,2012-04-27T21:21:49,,0,,1058565,,2352344,,2017-11-21T15:09:52,2017-11-21T15:09:52,,0,,,,,0
27981026,5,,,2015-01-16T09:40:52,,0,,1485219,,4226229,,2015-01-16T13:57:53,2015-01-16T13:57:53,,0,,,,,0
5945998,5,,,2011-05-10T06:21:01,,0,,527702,,527702,,2011-05-10T06:47:53,2011-05-10T06:47:53,,0,,,,,0
3625314,5,,,2010-08-27T21:08:29,,0,,5171,,1667256,,2013-01-03T07:50:37,2013-01-03T07:50:37,,0,,,,,0
27841886,4,,,2015-01-08T13:59:43,,0,,2675154,,2675154,,2015-01-08T15:35:44,2015-01-08T15:35:44,,0,,,,,0
15159715,5,,,2013-03-01T14:10:44,,0,,-1,,-1,,2013-03-01T14:10:44,2013-03-01T14:10:44,,0,,,,,0
14545107,4,,,2013-01-27T06:44:26,,0,,1190388,,1190388,,2013-01-27T07:32:09,2013-01-27T07:32:09,,0,,,,,0
21880124,4,,,2014-02-19T12:12:12,,0,,2232557,,2232557,,2014-02-19T12:17:33,2014-02-19T12:17:33,,0,,,,,0
20895450,5,,,2014-01-03T02:18:22,,0,,-1,,-1,,2014-01-03T02:18:22,2014-01-03T02:18:22,,0,,,,,0
13231457,5,,,2012-11-05T11:45:30,,0,,626042,,626042,,2012-11-05T11:52:18,2012-11-05T11:52:18,,0,,,,,0
50641166,5,,,2018-06-01T10:13:22,,0,,-1,,-1,,2018-06-01T10:13:22,2018-06-01T10:13:22,,0,,,,,0
24730690,5,,,2014-07-14T06:32:14,,0,,-1,,-1,,2014-07-14T06:32:14,2014-07-14T06:32:14,,0,,,,,0
20230843,5,,,2013-11-27T00:37:12,,0,,265519,,265519,,2013-11-27T01:52:17,2013-11-27T01:52:17,,0,,,,,0
23784599,5,,,2014-05-21T13:26:04,,0,,474189,,3009513,,2014-05-21T13:49:36,2014-05-21T13:49:36,,0,,,,,0
36269309,4,,,2016-03-28T19:09:23,,0,,777225,,777225,,2016-03-28T20:46:24,2016-03-28T20:46:24,,0,,,,,0
18734448,5,,,2013-09-11T06:48:16,,0,,1331430,,1331430,,2013-09-11T07:22:02,2013-09-11T07:22:02,,0,,,,,0
10707577,4,,,2012-05-22T18:07:11,,0,,501673,,501673,,2012-05-23T18:08:09,2012-05-23T18:08:09,,0,,,,,0
13819015,4,,,2012-12-11T11:06:21,,0,,1773705,,1773705,,2012-12-11T11:30:05,2012-12-11T11:30:05,,0,,,,,0
17098276,5,,,2013-06-13T22:29:48,,0,,-1,,-1,,2013-06-13T22:29:48,2013-06-13T22:29:48,,0,,,,,0
22894294,5,,,2014-04-06T12:52:11,,0,,2236166,,2236166,,2014-04-06T13:23:23,2014-04-06T13:23:23,,0,,,,,0
6777718,5,,,2011-07-21T14:31:09,,0,,-1,,-1,,2011-07-21T14:31:09,2011-07-21T14:31:09,,0,,,,,0
13200714,5,,,2012-11-02T18:02:41,,0,,263004,,263004,,2012-11-02T18:02:41,2012-11-02T18:02:41,,0,,,,,0
8071109,5,,,2011-11-09T20:22:38,,0,,867814,,21640,,2012-02-15T16:47:43,2012-02-15T16:47:43,,0,,,,,0
16989188,4,,,2013-06-07T16:48:35,,0,,226469,,226469,,2013-06-07T17:45:53,2013-06-07T17:45:53,,0,,,,,0
13409681,4,,,2012-11-16T02:54:25,,0,,765357,,765357,,2012-11-16T03:12:32,2012-11-16T03:12:32,,0,,,,,0
19977193,5,,,2013-11-14T12:06:06,,0,,-1,,-1,,2013-11-14T12:06:06,2013-11-14T12:06:06,,0,,,,,0
21183048,4,,,2014-01-17T10:05:52,,0,,1318946,,1318946,,2014-01-17T10:09:03,2014-01-17T10:09:03,,0,,,,,0
10312827,5,,,2012-04-25T09:25:50,,0,,113848,,958529,,2012-12-20T04:49:05,2012-12-20T04:49:05,,0,,,,,0
11315860,4,,,2012-07-03T17:13:14,,0,,190829,,190829,,2012-07-04T16:20:32,2012-07-04T16:20:32,,0,,,,,0
13496961,5,,,2012-11-21T15:51:24,,0,,142416,,142416,,2014-02-17T13:15:12,2014-02-17T13:15:12,,0,,,,,0
5298816,5,,,2011-03-14T12:52:50,,0,,286244,,286244,,2012-03-06T13:48:52,2012-03-06T13:48:52,,0,,,,,0
10198860,4,,,2012-04-17T20:44:38,,0,,684229,,684229,,2012-04-18T05:08:41,2012-04-18T05:08:41,,0,,,,,0
42915130,4,,,2017-03-20T22:29:49,,0,,-1,,-1,,2017-03-20T22:29:49,2017-03-20T22:29:49,,0,,,,,0
6843316,5,,,2011-07-27T11:06:57,,0,,783175,,783175,,2011-12-13T07:09:46,2011-12-13T07:09:46,,0,,,,,0
11665647,5,,,2012-07-26T08:50:36,,0,,378806,,378806,,2012-07-26T09:36:48,2012-07-26T09:36:48,,0,,,,,0
25006250,4,,,2014-07-29T00:04:23,,0,,320120,,320120,,2014-07-29T00:26:56,2014-07-29T00:26:56,,0,,,,,0
12681022,4,,,2012-10-01T21:02:39,,0,,124119,,124119,,2012-10-01T21:15:44,2012-10-01T21:15:44,,0,,,,,0
20904860,5,,,2014-01-03T13:34:09,,0,,52568,,52568,,2014-01-03T13:59:59,2014-01-03T13:59:59,,0,,,,,0
17299762,5,,,2013-06-25T14:17:05,,0,,1967500,,1967500,,2013-06-25T14:33:52,2013-06-25T14:33:52,,0,,,,,0
13176884,5,,,2012-11-01T12:16:44,,0,,93966,,93966,,2012-11-01T12:16:44,2012-11-01T12:16:44,,0,,,,,0
8080403,5,,,2011-11-10T13:43:12,,0,,225647,,225647,,2013-06-03T19:07:01,2013-06-03T19:07:01,,0,,,,,0
45471809,4,,,2017-08-02T22:07:44,,0,,6544712,,6544712,,2017-08-05T00:23:27,2017-08-05T00:23:27,,0,,,,,0
6565317,4,,,2011-07-03T20:18:42,,0,,67988,,67988,,2011-07-03T21:20:05,2011-07-03T21:20:05,,0,,,,,0
10692636,5,,,2012-05-21T21:07:27,,0,,66686,,66686,,2013-04-07T18:41:11,2013-04-07T18:41:11,,0,,,,,0
25827712,4,,,2014-09-13T21:07:19,,0,,3936800,,3936800,,2014-09-14T00:12:55,2014-09-14T00:12:55,,0,,,,,0
12007711,4,,,2012-08-17T14:28:37,,0,,1591669,,5924310,,2016-08-24T18:26:16,2016-08-24T18:26:16,,0,,,,,0
6280966,5,,,2011-06-08T15:04:12,,0,,-1,,-1,,2011-06-08T15:04:12,2011-06-08T15:04:12,,0,,,,,0
24435695,4,,,2014-06-26T16:26:49,,0,,216356,,216356,,2014-06-26T19:53:08,2014-06-26T19:53:08,,0,,,,,0
4998450,4,,,2011-02-14T23:15:53,,0,,20147,,2649012,,2014-06-29T18:27:31,2014-06-29T18:27:31,,0,,,,,0
22988493,4,,,2014-04-10T12:45:56,,0,,1026898,,1026898,,2014-04-10T12:58:50,2014-04-10T12:58:50,,0,,,,,0
7145085,4,,,2011-08-22T08:54:37,,0,,496830,,799586,,2012-02-29T13:40:54,2012-02-29T13:40:54,,0,,,,,0
