Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Count,Modified
42785276,5,,,2017-03-14T11:52:00,,0,,,-1,,-1,,2017-03-14T11:52:00,2017-03-14T11:52:00,,,,0,,,,,0
43717533,4,,,2017-05-01T10:18:05,,0,,"Microsoft SQL Server is a popular relational database management system (RDBMS). Now SQL Server 2017 has been released. It brings the industry-leading performance and security of SQL Server to Windows, Linux, and Docker containers.&#xD;&#xA;&#xD;&#xA;Use this tag specifically for the release SQL Server 2017 on Linux.&#xD;&#xA;Do not use this tag for issues like connecting from applications hosted on a Linux server to a SQL Server instance hosted on a Windows server.",4393189,,4393189,,2017-05-02T03:46:07,2017-05-02T03:46:07,,,,0,,,,,0
6202321,5,,,2011-06-01T13:54:54,,0,,"<p>This tag refers to the software development kit, known as the <a href=""http://www.amazon.com/kdk"" rel=""nofollow"">KDK</a>, for the Kindle eBook Reader (<a href=""/questions/tagged/kindle"" class=""post-tag"" title=""show questions tagged 'kindle'"" rel=""tag"">kindle</a>) sold by Amazon.</p>&#xA;&#xA;<p>The KDK is currently in limited beta.</p>&#xA;",204769,,496830,,2011-11-02T15:10:20,2011-11-02T15:10:20,,,,0,,,,,0
8620227,5,,,2011-12-23T20:12:50,,0,,"<p><a href=""http://winbinder.org/"" rel=""nofollow"">WinBinder</a> is an open-source extension for PHP that allows the creation of native Windows applications using PHP.</p>&#xA;",707111,,707111,,2011-12-24T00:13:31,2011-12-24T00:13:31,,,,0,,,,,0
20949877,5,,,2014-01-06T12:17:52,,0,,"<p><a href=""http://phonegap.com/"" rel=""nofollow"">PhonGap</a> is a free and open source framework that allows you to create mobile apps using standardized web APIs for various platforms. PhoneGap is a mobile development framework. It enables software programmers to build applications for mobile devices using <a href=""/questions/tagged/javascript"" class=""post-tag"" title=""show questions tagged &#39;javascript&#39;"" rel=""tag"">javascript</a>, <a href=""/questions/tagged/html5"" class=""post-tag"" title=""show questions tagged &#39;html5&#39;"" rel=""tag"">html5</a>, and <a href=""/questions/tagged/css3"" class=""post-tag"" title=""show questions tagged &#39;css3&#39;"" rel=""tag"">css3</a>, instead of device-specific languages such as <a href=""/questions/tagged/objective-c"" class=""post-tag"" title=""show questions tagged &#39;objective-c&#39;"" rel=""tag"">objective-c</a>.</p>&#xA;&#xA;<p>The applications produced using PhoneGap are hybrid, meaning that they are <strong>neither</strong> <code>truly native</code> (because all layout rendering is done via web views instead of the platform's native UI framework) <strong>nor</strong> <code>purely web-based</code> (because they are not just web apps, but are packaged as apps for distribution and have access to native device APIs). </p>&#xA;&#xA;<p>The software underlying PhoneGap is <em>Apache Cordova.</em> PhoneGap currently supports development for the following operating systems </p>&#xA;&#xA;<ul>&#xA;<li>Apple iOS</li>&#xA;<li>Google Android</li>&#xA;<li>LG webOS</li>&#xA;<li>Microsoft Windows Phone (7 and 8)</li>&#xA;<li>Nokia Symbian OS</li>&#xA;<li>RIM BlackBerry</li>&#xA;<li>Tizen (SDK 2.x)</li>&#xA;<li>Ubuntu Touch</li>&#xA;</ul>&#xA;&#xA;<p>You should use this tag if your question is related to the use of PhoneGap or any of its APIs.</p>&#xA;",2173917,,2173917,,2014-01-06T12:27:15,2014-01-06T12:27:15,,,,0,,,,,0
20940233,4,,,2014-01-05T22:48:17,,0,,"IBM Rational Unified Process® (RUP®) is a comprehensive process framework that provides industry-tested practices for software and systems delivery and implementation and for effective project management. It is one of many processes contained within the Rational Process Library, which offers best practices guidance suited to your particular development or project need.",1877754,,1877754,,2014-01-05T23:25:49,2014-01-05T23:25:49,,,,0,,,,,0
12867645,5,,,2012-10-12T21:55:41,,0,,"<p><a href=""http://www.boost.org/doc/libs/1_51_0/doc/html/move.html"" rel=""nofollow"">Boost.Move</a> emulates C++0x move semantics in C++03 compilers and allows writing portable code that works optimally in C++03 and C++0x compilers.</p>&#xA;",352672,,352672,,2012-10-12T22:12:14,2012-10-12T22:12:14,,,,0,,,,,0
4995456,5,,,2011-02-14T17:49:20,,0,,"<h2>Oracle VM VirtualBox</h2>&#xA;&#xA;<p>Oracle VM <strong><a href=""https://www.virtualbox.org/"" rel=""nofollow"">VirtualBox</a></strong> is an x86 virtualization software package. It was created by software company innotek GmbH, purchased by Sun Microsystems, and is now developed by Oracle Corporation as part of its family of virtualization products. </p>&#xA;&#xA;<p>VirtualBox is installed on an existing host operating system; within this application, additional guest operating systems can be loaded and run. Each guest OS operates within its own virtual environment.</p>&#xA;&#xA;<p>Presently, VirtualBox runs on Windows, Linux, Macintosh, and Solaris hosts. It supports a large number of guest operating systems including but not limited to:</p>&#xA;&#xA;<ul>&#xA;<li>Windows (NT 4.0, 2000, XP, Server 2003, Vista, Windows 7)</li>&#xA;<li>DOS/Windows 3.x,</li>&#xA;<li>Linux (2.4 and 2.6)</li>&#xA;<li>Solaris and OpenSolaris</li>&#xA;<li>OS/2</li>&#xA;<li>OpenBSD</li>&#xA;</ul>&#xA;&#xA;<h3>See also:</h3>&#xA;&#xA;<ul>&#xA;<li><a href=""/questions/tagged/virtual-machine"" class=""post-tag"" title=""show questions tagged &#39;virtual-machine&#39;"" rel=""tag"">virtual-machine</a></li>&#xA;</ul>&#xA;",20147,,,user6339740,2016-05-29T17:56:12,2016-05-29T17:56:12,,,,0,,,,,0
13333238,5,,,2012-11-11T16:48:45,,0,,"<p>The <code>MaskedTextBox</code> class is a .NET/<a href=""http://en.wikipedia.org/wiki/Windows_Forms"" rel=""nofollow"">Windows Forms</a> enhanced <code>TextBox</code> control that supports a declarative syntax for accepting or rejecting user input. </p>&#xA;&#xA;<p>For example, in order to get a phone number in the format (505) 55 555 555, MaskedTextBox is preferred.</p>&#xA;&#xA;<p>Using the <code>Mask</code> property, you can specify the following input without writing any custom validation logic in your application:</p>&#xA;&#xA;<ul>&#xA;<li><p>Required input characters.</p></li>&#xA;<li><p>Optional input characters.</p></li>&#xA;<li><p>The type of input expected at a given position in the mask; for&#xA;example, a digit, or an alphabetic or alphanumeric character.</p></li>&#xA;<li><p>Mask literals, or characters that should appear directly in the&#xA;MaskedTextBox; for example, the hyphens (-) in a phone number, or the&#xA;currency symbol in a price.</p></li>&#xA;<li><p>Special processing for input characters; for example, to convert&#xA;alphabetic characters to uppercase.</p></li>&#xA;</ul>&#xA;&#xA;<p>For more information, see <em><a href=""http://msdn.microsoft.com/en-us/library/system.windows.forms.maskedtextbox.aspx"" rel=""nofollow"">MaskedTextBox Class</a></em> (<a href=""http://en.wikipedia.org/wiki/Microsoft_Developer_Network"" rel=""nofollow"">MSDN</a>).</p>&#xA;",751527,,63550,,2014-02-22T13:10:47,2014-02-22T13:10:47,,,,0,,,,,0
42745068,5,,,2017-03-12T07:53:06,,0,,"<p>Microsoft released Visual Studio for Mac in 2017 (based on MonoDevelop 7.0 code base), to replace Xamarin Studio (it was based on MonoDevelop 6.0 code base).</p>&#xA;&#xA;<p>Primarily it supports Xamarin (Xamarin.Mac, Xamarin.iOS and Xamarin.Android) and .NET Core projects. Other project types might not be supported very well (due to Mono/.NET Framework compatibility).</p>&#xA;&#xA;<p>Not every features of Visual Studio 2017 on Windows are supported by Visual Studio for Mac.</p>&#xA;&#xA;<p>Product defects can be reported to Microsoft via Help | Report a Problem. Feature requests can also be raised via Help | Provide a Suggestion.</p>&#xA;",-1,,11182,,2017-11-14T00:00:12,2017-11-14T00:00:12,,,,0,,,,,0
20950054,4,,,2014-01-06T12:29:38,,0,,"The QJsonObject class encapsulates a JSON object, which is a list of key value pairs, where the keys are unique strings and the values are represented by a QJsonValue.",2173917,,2173917,,2014-01-06T12:31:13,2014-01-06T12:31:13,,,,0,,,,,0
23083294,4,,,2014-04-15T12:09:31,,0,,The Datagram Congestion Control Protocol (DCCP) is a message-oriented transport layer protocol.,2649012,,2649012,,2014-04-15T12:14:14,2014-04-15T12:14:14,,,,0,,,,,0
15155444,5,,,2013-03-01T10:26:49,,0,,"<p>The <a href=""http://msdn.microsoft.com/en-us/library/system.windows.forms.splitterpanel.aspx"" rel=""nofollow"">SplitterPanel</a> is a member of its associated SplitContainer rather than being a member of the underlying form. At design time, the SplitterPanel is accessible through the Panel1 or Panel2 properties of SplitContainer.</p>&#xA;",1047741,,1047741,,2013-03-01T16:26:06,2013-03-01T16:26:06,,,,0,,,,,0
6769983,4,,,2011-07-21T00:12:25,,0,,A tree view item is an element or node of a tree view.,305637,,305637,,2011-07-21T01:26:51,2011-07-21T01:26:51,,,,0,,,,,0
23261880,4,,,2014-04-24T06:55:40,,0,,A dialect of a programming language is a variation or extension of the language that does not change its intrinsic nature.,321731,,321731,,2014-04-24T06:57:58,2014-04-24T06:57:58,,,,0,,,,,0
39075121,5,,,2016-08-22T08:54:36,,0,,"<p>Simple XML to JavaScript object converter. It supports bi-directional conversion. Uses sax-js and xmlbuilder-js.</p>&#xA;&#xA;<p>More information on <a href=""https://github.com/Leonidas-from-XIV/node-xml2js"" rel=""nofollow"">project page</a>.</p>&#xA;",3497477,,3497477,,2016-08-22T10:49:40,2016-08-22T10:49:40,,,,0,,,,,0
17010300,5,,,2013-06-09T13:50:24,,0,,,-1,,-1,,2013-06-09T13:50:24,2013-06-09T13:50:24,,,,0,,,,,0
9625552,4,,,2012-03-08T21:50:00,,0,,"A DWORD is a 32-bit unsigned integer (range: 0 through 4294967295 decimal). Because a DWORD is unsigned, its first bit (Most Significant Bit (MSB)) is not reserved for signing.",1127456,,1127456,,2012-03-08T23:25:12,2012-03-08T23:25:12,,,,0,,,,,0
11040016,5,,,2012-06-14T19:26:56,,0,,,-1,,-1,,2012-06-14T19:26:56,2012-06-14T19:26:56,,,,0,,,,,0
12549525,4,,,2012-09-23T03:35:11,,0,,"USB On-The-Go is a USB (Universal Serial Bus) specification that allows a device to act as Host to simpler gadgets, such as flash drives, but then also act as a ""slave"" device to other Hosts, such as a personal computer.",331508,,331508,,2012-09-23T03:50:11,2012-09-23T03:50:11,,,,0,,,,,0
24172673,4,,,2014-06-11T21:13:39,,0,,EnterpriseOne is Oracle's integrated applications suite of enterprise resource planning (ERP) software.,1950321,,1950321,,2014-06-11T21:19:54,2014-06-11T21:19:54,,,,0,,,,,0
11816737,5,,,2012-08-05T13:14:27,,0,,,-1,,-1,,2012-08-05T13:14:27,2012-08-05T13:14:27,,,,0,,,,,0
8061201,4,,,2011-11-09T06:29:42,,0,,Simple HTML DOM is an open source HTML DOM parser written for PHP5+ which lets users easily manipulate HTML.,1073828,,540162,,2013-11-26T12:35:30,2013-11-26T12:35:30,,,,0,,,,,0
13915515,5,,,2012-12-17T13:56:25,,0,,"<p><a href=""http://commons.apache.org/compress/"" rel=""nofollow"">Apache Commons Compress</a> is a component of the <a href=""http://commons.apache.org/"" rel=""nofollow"">Apache Commons</a> project.  Apache Commons Compress is a compression and archival library, is open source software distributed under the <a href=""http://www.apache.org/licenses/LICENSE-2.0"" rel=""nofollow"">Apache License, Version 2.0</a>, and supports numerous formats including: <a href=""http://en.wikipedia.org/wiki/Ar_%28Unix%29"" rel=""nofollow"">ar</a>, <a href=""http://en.wikipedia.org/wiki/Cpio"" rel=""nofollow"">cpio</a>, <a href=""http://en.wikipedia.org/wiki/Xz"" rel=""nofollow"">xz</a>, and <a href=""http://en.wikipedia.org/wiki/Bzip2"" rel=""nofollow"">bzip2</a>.</p>&#xA;",633150,,633150,,2012-12-19T17:41:49,2012-12-19T17:41:49,,,,0,,,,,0
5200803,5,,,2011-03-05T00:40:49,,0,,,-1,,-1,,2011-03-05T00:40:49,2011-03-05T00:40:49,,,,0,,,,,0
10701540,4,,,2012-05-22T11:54:21,,0,,This tag has been deprecated. Please use [geometry] instead.,1341006,,1118321,,2015-05-05T07:17:56,2015-05-05T07:17:56,,,,0,,,,,0
21849365,5,,,2014-02-18T09:30:53,,0,,,-1,,-1,,2014-02-18T09:30:53,2014-02-18T09:30:53,,,,0,,,,,0
7968979,5,,,2011-11-01T15:43:47,,0,,<p>MATLAB Compiler™ lets you share your MATLAB® application as an executable or a shared library. Executables and libraries created with MATLAB Compiler use a runtime engine called the MATLAB Compiler Runtime (MCR). The MCR is provided with MATLAB Compiler for distribution with your application and can be deployed royalty-free.</p>&#xA;,169781,,983722,,2013-08-14T13:52:04,2013-08-14T13:52:04,,,,0,,,,,0
22789709,4,,,2014-04-01T15:02:30,,0,,"psutil (python system and process utilities) is a cross-platform library for retrieving information on running processes and system utilization (CPU, memory, disks, network) in Python. ",4279,,4279,,2014-04-01T15:02:30,2014-04-01T15:02:30,,,,0,,,,,0
27921014,5,,,2015-01-13T11:23:10,,0,,"<p><a href=""https://github.com/henkmollema/Dommel"" rel=""nofollow"">Dommel</a> consists of a set of extension methods on the <code>IDbConnection</code> interface which provides CRUD operations. The generated SQL queries are executed and mapped to objects by <a href=""https://github.com/StackExchange/dapper-dot-net"" rel=""nofollow"">Dapper</a>.</p>&#xA;&#xA;<p>Dommel has support for selecting entities by id or all entities in a table and insert, update and delete queries. See <a href=""https://github.com/henkmollema/Dommel#the-api"" rel=""nofollow"">the API section of the docs</a> for more.</p>&#xA;&#xA;<p>Some code examples:</p>&#xA;&#xA;<pre><code>using (var con = new SqlConnection())&#xA;{&#xA;   var product = con.Get&lt;Product&gt;(1);&#xA;   var products = con.GetAll&lt;Product&gt;();&#xA;&#xA;   con.Insert(new Product { Name = ""Bike"", InStock = 4 });&#xA;&#xA;   product.LastUpdate = DateTime.Now;&#xA;   con.Update(product);&#xA;&#xA;   con.Delete(product);&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>There are also certain extensibility points available, allowing you override the process of resolving properties and the key property of an entity, table name and column names. Also see <a href=""https://github.com/henkmollema/Dommel#extensibility"" rel=""nofollow"">the docs</a>.</p>&#xA;&#xA;<p><a href=""https://github.com/henkmollema/Dommel#query-builders"" rel=""nofollow"">Query builders</a> allow you to add custom query generation functionality for certain a RDBMS.</p>&#xA;&#xA;<p>The Dommel extension of <a href=""https://github.com/HenkMollema/Dapper-FluentMap#dommel"" rel=""nofollow"">Dapper.FluentMap</a> makes use of the extensibility of Dommel by implementing the resolver interfaces. This allows you to fluently map your POCO entities to the underlying database.</p>&#xA;",1823494,,1823494,,2015-01-13T14:10:24,2015-01-13T14:10:24,,,,0,,,,,0
7982123,5,,,2011-11-02T14:36:31,,0,,,-1,,-1,,2011-11-02T14:36:31,2011-11-02T14:36:31,,,,0,,,,,0
8509176,4,,,2011-12-14T17:45:27,,0,,WebFormsMvp is an open-source framework which supports the Model-View-Presenter (MVP) pattern on traditional WebForm-based ASP.NET Web applications.,100596,,100596,,2011-12-14T18:00:43,2011-12-14T18:00:43,,,,0,,,,,0
22969022,5,,,2014-04-09T16:50:28,,0,,,168868,,168868,,2014-04-09T16:50:28,2014-04-09T16:50:28,,,,0,,,,,0
21212748,5,,,2014-01-19T03:10:23,,0,,,-1,,-1,,2014-01-19T03:10:23,2014-01-19T03:10:23,,,,0,,,,,0
23131070,5,,,2014-04-17T10:46:43,,0,,"<p>Retransmission, essentially identical with Automatic repeat request (ARQ), is the resending of packets which have been either damaged or lost.</p>&#xA;&#xA;<p>It is a term that refers to one of the basic mechanisms used by protocols operating over a packet switched computer network to provide reliable communication (such as that provided by a reliable byte stream, for example TCP).</p>&#xA;&#xA;<p>Such networks are usually 'unreliable', meaning they offer no guarantees that they will not delay, damage, or lose packets, or deliver them out of order. Protocols which provide reliable communication over such networks use a combination of acknowledgments (i.e. an explicit receipt from the destination of the data), retransmission of missing and/or damaged packets (usually initiated by a time-out), and checksums to provide that reliability.</p>&#xA;&#xA;<p>Wikipedia: <a href=""http://en.wikipedia.org/wiki/Retransmission_%28data_networks%29"" rel=""nofollow"">http://en.wikipedia.org/wiki/Retransmission_%28data_networks%29</a></p>&#xA;",2649012,,2649012,,2014-04-17T10:49:08,2014-04-17T10:49:08,,,,0,,,,,0
7045622,4,,,2011-08-12T19:56:15,,0,,"Interactive Data Language, a dynamically typed programming language used primarily for image analysis and data visualization. IDL Is maintained and licensed by Exelis Visual Information Solutions. ",143791,,5087288,,2015-07-12T17:18:03,2015-07-12T17:18:03,,,,0,,,,,0
5545976,4,,,2011-04-05T00:49:00,,0,,"Use this tag for questions about the public API provided by Flickr, a photo/video sharing website Photos are tagged with metadata, such as tags, geolocation, and Exif data, which can all be accessed through the API. (For non-programming questions, contact Flickr customer support.)",69993,,366904,,2017-08-13T11:35:35,2017-08-13T11:35:35,,,,0,,,,,0
8074808,5,,,2011-11-10T03:53:22,,0,,"<p><a href=""http://codemirror.net/manual.html"" rel=""nofollow"">CodeMirror</a> is an in-browser code editor, written in JavaScript. Among its notable features are syntax-highlighting, code-completion, auto-formatting and key-binding. The code-assist and highlighting capabilities are written as plugins called 'modes', and the editor supports many languages out of the box, but can be extended to add support for any desired language.</p>&#xA;&#xA;<p>CodeMirror is widespread and used as the editor in the dev tools for both Firefox and Chrome, Light Table, Adobe Brackets, Bitbucket, and many other projects. See: <a href=""https://en.wikipedia.org/wiki/CodeMirror"" rel=""nofollow"">https://en.wikipedia.org/wiki/CodeMirror</a></p>&#xA;",547020,,1665345,,2015-06-19T13:44:38,2015-06-19T13:44:38,,,,0,,,,,0
11462775,4,,,2012-07-13T01:03:13,,0,,"The USRP series of software-defined radio devices, designed and developed by Ettus Research, are commonly used with GNU Radio, OpenBTS, LabView, and Matlab. The driver, UHD, is also FOSS, so you can program the radios directly through the driver's API.",76826,,4433386,,2015-01-17T19:16:17,2015-01-17T19:16:17,,,,0,,,,,0
13379566,4,,,2012-11-14T13:17:01,,0,,CheckedTextView is a subclass of the Android's TextView class which implements the Checkable interface.,493939,,493939,,2012-11-14T13:31:20,2012-11-14T13:31:20,,,,0,,,,,0
13721481,4,,,2012-12-05T10:49:09,,0,,Programming editors like Vim have built-in capabilities to query for and jump to matching tags; plugins like taglist and tagbar dress up this information and show it in a sidebar.,813602,,813602,,2012-12-05T11:10:42,2012-12-05T11:10:42,,,,0,,,,,0
12413384,4,,,2012-09-13T19:25:36,,0,,"Spring Insight is a real-time instrumentation tool for Java applications, providing metrics into application behavior and performance.",1469663,,22982,,2014-06-04T08:23:17,2014-06-04T08:23:17,,,,0,,,,,0
19714175,5,,,2013-10-31T18:36:42,,0,,,-1,,-1,,2013-10-31T18:36:42,2013-10-31T18:36:42,,,,0,,,,,0
27777833,5,,,2015-01-05T10:41:56,,0,,"<p><a href=""https://topepo.github.io/caret/index.html"" rel=""nofollow""><code>caret</code></a> is an <a href=""/questions/tagged/r"" class=""post-tag"" title=""show questions tagged 'r'"" rel=""tag"">r</a> package for <a href=""/questions/tagged/classification"" class=""post-tag"" title=""show questions tagged 'classification'"" rel=""tag"">classification</a> and <a href=""/questions/tagged/regression"" class=""post-tag"" title=""show questions tagged 'regression'"" rel=""tag"">regression</a> training. It provides a standardized interface to several of R's <a href=""/questions/tagged/machine-learning"" class=""post-tag"" title=""show questions tagged 'machine-learning'"" rel=""tag"">machine-learning</a> packages, along with utilities for <a href=""/questions/tagged/training-data"" class=""post-tag"" title=""show questions tagged 'training-data'"" rel=""tag"">training-data</a> and <a href=""/questions/tagged/plot"" class=""post-tag"" title=""show questions tagged 'plot'"" rel=""tag"">plot</a>ting.</p>&#xA;&#xA;<h3>Repositories</h3>&#xA;&#xA;<ul>&#xA;<li><a href=""https://github.com/topepo/caret"" rel=""nofollow"">Development version on github</a> (<a href=""https://github.com/topepo/caret/issues"" rel=""nofollow"">issues</a>)</li>&#xA;<li><a href=""http://cran.r-project.org/web/packages/caret/index.html"" rel=""nofollow"">Stable version on CRAN</a></li>&#xA;</ul>&#xA;&#xA;<h3>Vignettes</h3>&#xA;&#xA;<ul>&#xA;<li><a href=""http://cran.r-project.org/web/packages/caret/vignettes/caret.pdf"" rel=""nofollow"">A Short Introduction to the caret Package</a></li>&#xA;</ul>&#xA;&#xA;<h3>Books</h3>&#xA;&#xA;<ul>&#xA;<li><a href=""http://appliedpredictivemodeling.com/"" rel=""nofollow"">Applied Predictive Modeling</a> by Max Kuhn and Kjell Johnson</li>&#xA;</ul>&#xA;&#xA;<h3>Other resources</h3>&#xA;&#xA;<ul>&#xA;<li><a href=""http://www.jstatsoft.org/v28/i05"" rel=""nofollow"">Building Predictive Models in R Using the caret Package</a> by Max Kuhn in the Journal of Statistical Software</li>&#xA;<li><a href=""http://cran.r-project.org/web/views/MachineLearning.html"" rel=""nofollow"">CRAN Task View on Machine Learning &amp; Statistical Learning</a></li>&#xA;<li><a href=""http://www.r-bloggers.com/?s=caret"" rel=""nofollow"">Posts on R-bloggers</a></li>&#xA;</ul>&#xA;&#xA;<h3>Related tags</h3>&#xA;&#xA;<ul>&#xA;<li>what <code>caret</code> does: <a href=""/questions/tagged/classification"" class=""post-tag"" title=""show questions tagged 'classification'"" rel=""tag"">classification</a>, <a href=""/questions/tagged/regression"" class=""post-tag"" title=""show questions tagged 'regression'"" rel=""tag"">regression</a>, <a href=""/questions/tagged/machine-learning"" class=""post-tag"" title=""show questions tagged 'machine-learning'"" rel=""tag"">machine-learning</a>, <a href=""/questions/tagged/cluster-anlaysis"" class=""post-tag"" title=""show questions tagged 'cluster-anlaysis'"" rel=""tag"">cluster-anlaysis</a></li>&#xA;<li>utilities provided by <code>caret</code>: <a href=""/questions/tagged/training-data"" class=""post-tag"" title=""show questions tagged 'training-data'"" rel=""tag"">training-data</a>, <a href=""/questions/tagged/plot"" class=""post-tag"" title=""show questions tagged 'plot'"" rel=""tag"">plot</a></li>&#xA;<li>some of the algorithms: <a href=""/questions/tagged/random-forest"" class=""post-tag"" title=""show questions tagged 'random-forest'"" rel=""tag"">random-forest</a>, <a href=""/questions/tagged/neural-network"" class=""post-tag"" title=""show questions tagged 'neural-network'"" rel=""tag"">neural-network</a>, <a href=""/questions/tagged/support-vector-machines"" class=""post-tag"" title=""show questions tagged 'support-vector-machines'"" rel=""tag"">support-vector-machines</a>, <a href=""/questions/tagged/cart-analysis"" class=""post-tag"" title=""show questions tagged 'cart-analysis'"" rel=""tag"">cart-analysis</a></li>&#xA;</ul>&#xA;&#xA;<h3>Unrelated tags</h3>&#xA;&#xA;<ul>&#xA;<li><a href=""/questions/tagged/caret"" class=""post-tag"" title=""show questions tagged 'caret'"" rel=""tag"">caret</a> refers to an onscreen text cursor.  Please re-tag any questions with both the <a href=""/questions/tagged/r"" class=""post-tag"" title=""show questions tagged 'r'"" rel=""tag"">r</a> and <a href=""/questions/tagged/caret"" class=""post-tag"" title=""show questions tagged 'caret'"" rel=""tag"">caret</a> tags as <a href=""/questions/tagged/r-caret"" class=""post-tag"" title=""show questions tagged 'r-caret'"" rel=""tag"">r-caret</a>.</li>&#xA;</ul>&#xA;",2125442,,134830,,2015-01-11T07:10:16,2015-01-11T07:10:16,,,,0,,,,,0
23121278,5,,,2014-04-16T22:25:46,,0,,"<p><a href=""/questions/tagged/httpbl"" class=""post-tag"" title=""show questions tagged &#39;httpbl&#39;"" rel=""tag"">httpbl</a> is a system that allows website administrators to take advantage of the data generated by Project Honey Pot in order to keep suspicious and malicious web robots off their sites.<br>&#xA;Project Honey Pot tracks harvesters, comment spammers, and other suspicious visitors to websites. Http:BL makes this data available to any member of Project Honey Pot in an easy and efficient way.</p>&#xA;&#xA;<p>Http:BL provides data back about the IP addresses of visitors to your website. Data is exchanged over the DNS system. You may query your local DNS server and receive a response back that indicates the type of visitor to your site, how threatening that visitor is, and how long it has been since the visitor has last been seen within the Project Honey Pot trap network.</p>&#xA;&#xA;<p>Currently, you may take advantage of http:BL on your website if you use the Apache 2 Web Server. The Project Honey Pot team has developed mod_httpbl as a module for Apache 2. The module is published under the GPL (v.2) Open Source license. The module is currently in beta and you may request to be a beta tester.</p>&#xA;&#xA;<p><strong>Home Page:</strong> <a href=""http://www.projecthoneypot.org/httpbl.php"" rel=""nofollow"">http://www.projecthoneypot.org/httpbl.php</a></p>&#xA;",3067523,,3067523,,2014-04-16T22:46:19,2014-04-16T22:46:19,,,,0,,,,,0
13165663,4,,,2012-10-31T18:51:38,,0,,ImageField is a class of field types used by Django to manage an attribute of a model that stores an image,181337,,771848,,2013-05-05T11:17:28,2013-05-05T11:17:28,,,,0,,,,,0
13628989,4,,,2012-11-29T15:23:14,,0,,"An autoloader is a feature to allow classes and functions from different files to be included automatically when they are first called. This saves the need to explicitly include all of the files, or create a monstrous global functions/classes file.",871050,,871050,,2012-11-29T15:23:14,2012-11-29T15:23:14,,,,0,,,,,0
13929486,4,,,2012-12-18T09:03:53,,0,,A New MooTools Date Picker. Works in IFrames and allows for keyboard navigation.&#xD;&#xA;,752527,,752527,,2012-12-18T09:13:51,2012-12-18T09:13:51,,,,0,,,,,0
9057831,4,,,2012-01-29T23:41:01,,0,,"Refers to the status of being unable to connect to a network; in most situations, this is specifically referring to the Internet.",746010,,366904,,2012-01-30T00:38:57,2012-01-30T00:38:57,,,,0,,,,,0
7971243,5,,,2011-11-01T18:40:43,,0,,,-1,,-1,,2011-11-01T18:40:43,2011-11-01T18:40:43,,,,0,,,,,0
5262766,4,,,2011-03-10T16:35:05,,0,,"XMLHttpRequest (XHR) is a JavaScript object that exposes an API for making asynchronous HTTP requests from frontend code running a Web browser —  that is, for enabling the programming technique known as AJAX. The XHR API is a legacy API. It has been superseded by the Fetch API.",209566,,441757,,2017-11-12T22:41:51,2017-11-12T22:41:51,,,,0,,,,,0
11384777,5,,,2012-07-08T16:35:49,,0,,,-1,,-1,,2012-07-08T16:35:49,2012-07-08T16:35:49,,,,0,,,,,0
11361424,4,,,2012-07-06T11:34:57,,0,,A major release of the Castle Windsor framework,227200,,227200,,2012-07-06T15:36:23,2012-07-06T15:36:23,,,,0,,,,,0
8516808,4,,,2011-12-15T07:55:46,,0,,False positive is the case where the positive result of a test doesn't correspond to reality. It leads to wrong decision.,744588,,744588,,2011-12-15T08:40:55,2011-12-15T08:40:55,,,,0,,,,,0
25959411,4,,,2014-09-21T12:55:32,,0,,"Kalabox is a free, integrated workflow solution for Drupal developers. It’s the thing that connects all your things -- including your Pantheon account -- to provide a complete desktop-to-live workflow loop. First developed by Kalamuna as an internal tool, people all over the world now use it to code, test and go live faster than ever.",3169556,,3169556,,2014-09-21T13:56:29,2014-09-21T13:56:29,,,,0,,,,,0
